Name,domain,Address,Website,source_city,sub_city,state,status,reason
Seven Bays Cafe,sevenbaysbouldering.com,"2017 Gottingen St, Halifax, NS B3K 3B1",https://sevenbaysbouldering.com/gottingen/cafe/menu/,halifax,,,rejected,no_coffee_keywords
Cafe Byron,cafebyron.ca,"2456 Agricola St, Halifax, NS B3K 4C2",https://www.cafebyron.ca/,halifax,,,rejected,no_store_page
Trident Booksellers & Cafe,tridenthalifax.ca,"1256 Hollis St, Halifax, NS B3J 1T6",https://tridenthalifax.ca/,halifax,,,rejected,no_shop
Pane e Circo,panecirco.ca,"1515 Queen St, Halifax, NS B3J 1G1",http://www.panecirco.ca/,halifax,,,rejected,no_coffee_keywords
Selby’s Bunker Coffee & Gifts,selby.store,"1090 Cole Harbour Rd, Dartmouth, NS B2V 1E7",http://selby.store/,halifax,,,rejected,no_store_page
Tart & Soul Cafe,tartandsoulcafe.ca,"6389 Coburg Rd, Halifax, NS B3H 2A5",http://tartandsoulcafe.ca/,halifax,,,rejected,no_store_page
Bliss Caffeine Bar,blisscaffeinebar.com,"1451 South Park St, Halifax, NS B3J 2L1",https://blisscaffeinebar.com/,halifax,,,rejected,no_store_page
North End Baking Co. & Café,northendbaking.com,"5505 Clyde St., Halifax, NS B3J 0M2",https://northendbaking.com/,halifax,,,rejected,no_shop
Café du Port,caféduport.com,"1597 Barrington St, Halifax, NS B3J 1Z7",https://www.caféduport.com/,halifax,,,rejected,no_store_page
Cabin Coffee,cabincoffeehalifax.ca,"1554 Hollis St, Halifax, NS B3J 1V3",http://cabincoffeehalifax.ca/,halifax,,,rejected,no_store_page
Bramble Cafe,bramblehfx.ca,"2851 Agricola St, Halifax, NS B3K 4E6",http://www.bramblehfx.ca/,halifax,,,rejected,no_store_page
Two If By Sea Cafe,twoifbysea.cafe,"66 Ochterloney St, Dartmouth, NS B2Y 1C2",http://twoifbysea.cafe/,halifax,,,rejected,no_shop
Rosefinch Mercantile & Tea Room,rosefinch.co,"1615 Port Medway Rd, Port Medway, NS B0J 2T0",http://www.rosefinch.co/,halifax,,,rejected,no_store_page
Spill The Tea in Mahone Bay,teabrewery.com,"503 Main St, Mahone Bay, NS B0J 2E0",http://teabrewery.com/,halifax,,,rejected,no_store_page
Bee's Knees General Store & Bakery,beeskneesgeneral.ca,"498 Main St, Lawrencetown, NS B0S 1M0",http://www.beeskneesgeneral.ca/,halifax,,,rejected,no_store_page
Rose & Rooster Cafe,roseandrooster.com,"6502 NS-207, Head of Chezzetcook, NS B3E 1K7",http://roseandrooster.com/,halifax,,,rejected,no_coffee_keywords
Supreme Bean,supremebean.ca,"36 Esdaile Ave, Dartmouth, NS B2Y 3N6",https://www.supremebean.ca/,dartmouth,,,rejected,scrape_failed
Café Goodluck,cafegoodluck.ca,"145 Portland St, Dartmouth, NS B2Y 1H9",https://cafegoodluck.ca/,dartmouth,,,rejected,no_shop
Morley's Coffee / Taz Records / Friction Books,frictionbooks.com,"45 Portland St, Dartmouth, NS B2Y 1H1",http://www.frictionbooks.com/,dartmouth,,,rejected,no_store_page
Cafe Marco Polo,cafemarcopolodartmouth.com,"15 Kings Wharf Pl, Dartmouth, NS B2Y 0B4",https://cafemarcopolodartmouth.com/,dartmouth,,,rejected,no_store_page
Woodroast Coffee Shop,italianfoodheroes.com,"2 Smith St, Dartmouth TQ6 9QR, United Kingdom",http://www.italianfoodheroes.com/information.php?t=Woodroast&s=Our-Businesses&id=53,dartmouth,,,rejected,scrape_failed
Lëvantic Bakery and Café,levantic.square.site,"226 Broad St Unit 101, Bedford, NS B4B 1J6",https://levantic.square.site/,bedford,,,rejected,no_coffee_keywords
GERRISH & GRAY CAFE,gerrishandgray.ca,"134 Gerrish St, Windsor, NS B0N 2T0",https://www.gerrishandgray.ca/,bedford,,,rejected,no_shop
Izzy's Bagel Co.,izzysbagel.com,"1180 Bedford Hwy, Bedford, NS B4A 1N8",http://izzysbagel.com/,bedford,,,rejected,no_coffee_keywords
Axe to Grind Foods,axetogrindfoods.com,"OFFICE ONLY, 24 Andrea Lori Dr, Middle Sackville, NS B4E 3B6",http://www.axetogrindfoods.com/,bedford,,,rejected,no_store_page
HARVEST | Clean Eats (Bedford),orderharvest.ca,"936 Bedford Hwy, Bedford, NS B4A 3P1",http://orderharvest.ca/,bedford,,,rejected,no_store_page
Il Mercato,il-mercato.ca,"1595 Bedford Hwy, Bedford, NS B4A 3Y4",http://www.il-mercato.ca/,bedford,,,rejected,no_coffee_keywords
North Mountain Fine Coffees,northmountaincoffee.com,"210 Commercial St, Berwick, NS B0P 0B0",https://www.northmountaincoffee.com/,bedford,,,rejected,no_store_page
Xpresso Café,xpresso.ca,"1658 Bedford Hwy Unit 130, Bedford, NS B4A 2X9",https://xpresso.ca/,bedford,,,rejected,no_coffee_keywords
The Pink Piano Cafe & Lounge,thepinkpianocafe.com,"585 Sackville Dr Unit 1, Lower Sackville, NS B4C 2S4",https://www.thepinkpianocafe.com/,sackville,,,rejected,no_store_page
Futures Café,buildfutures.ca,"61 Glendale Ave, Lower Sackville, NS B4C 3J4",https://buildfutures.ca/futures-cafe,sackville,,,rejected,no_store_page
The Café - Powered by Youth Worx,halifax.ca,"409 Glendale Dr, Lower Sackville, NS B4C 2Y9",https://www.halifax.ca/about-halifax/employment/youth-worx-job-experience-program/youth-worx-cafe,sackville,,,rejected,no_shop
Kopi cafe,kopicafe.ca,"2069 Hammonds Plains Rd, Hammonds Plains, NS B4B 1P3",http://www.kopicafe.ca/,sackville,,,rejected,scrape_failed
MediTerra Kitchen,mediterrakitchen.ca,"111 Cobequid Rd Unit:7, Lower Sackville, NS B4C 2N1",http://www.mediterrakitchen.ca/,sackville,,,rejected,no_coffee_keywords
Halisi Café,halisicafe.com,"1710 Sackville Dr unit 102, Middle Sackville, NS B4E 3A9",http://halisicafe.com/,sackville,,,rejected,no_coffee_keywords
Casa di Stefano,casadistefano.ca,"111 Cobequid Rd, Lower Sackville, NS B4C 2N1",https://casadistefano.ca/,sackville,,,rejected,no_shop
Sankofa Cafe,sankofacafes.com,"1081 Cole Harbour Rd Unit 5, Dartmouth, NS B2V 1E8",https://sankofacafes.com/,cole harbour,,,rejected,no_shop
"Coffee, Tea & Sea",httpscoffeesteaandsea.wordpress.com,"18 Government Wharf Rd, Eastern Passage, NS B3G 1A3",http://httpscoffeesteaandsea.wordpress.com/,eastern passage,,,rejected,no_shop
Preserving Traditions,preservingtraditions.ca,"121 Cow Bay Rd, Eastern Passage, NS B3G 1T3",http://preservingtraditions.ca/,eastern passage,,,rejected,no_coffee_keywords
Pavia Gallery - Espresso Bar & Café,paviagallery.com,"995 Herring Cove Rd, Herring Cove, NS B3V 1H5",http://www.paviagallery.com/,eastern passage,,,rejected,no_shop
Main & Mersey Dining Room & Coffee Bar,mainandmerseyhomestore.ca,"267 Main St, Liverpool, NS B0T 1K0",https://www.mainandmerseyhomestore.ca/,eastern passage,,,rejected,no_store_page
Eastern Tea Bar & Friends (ETBF),easternteabar.com,"2093 Gottingen St, Halifax, NS B3K 3B2",http://www.easternteabar.com/shop,eastern passage,,,rejected,no_coffee_keywords
South Shore Coffee Company,southshorecoffeecompany.com,"4200 NS-308 #4B, Tusket, NS B0W 3M0",http://www.southshorecoffeecompany.com/,eastern passage,,,rejected,no_coffee_keywords
Sissiboo Coffee Roaster,sissiboocoffee.com,"1886 Clementsvale Rd, Bear River, NS B0S 1B0",http://sissiboocoffee.com/,fall river,,,rejected,no_store_page
Picadilly Coffee Roasters,picadillycoffee.ca,"33 Rosemont Ave, Sussex, NB E4E 2R6",https://www.picadillycoffee.ca/,waverley,,,rejected,wrong_region
The Hungry Traveler Cafe,thehungrytravelercafe.com,"15 King St, Lunenburg, NS B0J 2C0",https://www.thehungrytravelercafe.com/,waverley,,,rejected,no_shop
Lancaster County Coffee Roasters Ross Street Roastery & Coffee Bar,lancastercountycoffee.com,"747 E Ross St, Lancaster, PA 17602",http://www.lancastercountycoffee.com/,Lancaster,lancaster,PA,accepted,
Passenger Roastery & Coffee Bar,passengercoffee.com,"131 N Plum St, Lancaster, PA 17602",http://passengercoffee.com/,Lancaster,lancaster,PA,accepted,
Nostalgica Coffee,nostalgicacoffee.com,"308 W Grant St, Lancaster, PA 17603",https://nostalgicacoffee.com/,Lancaster,lancaster,PA,accepted,
Denim Coffee,denimcoffeecompany.com,"221 W King St, Lancaster, PA 17603",https://www.denimcoffeecompany.com/pages/denim-coffee-lancaster-pa,Lancaster,lancaster,PA,accepted,
Square One Coffee Roasters,squareonecoffee.com,"145 N Duke St, Lancaster, PA 17602",http://www.squareonecoffee.com/,Lancaster,lancaster,PA,accepted,
Gerhart Coffee Co,gerhartcoffee.com,"224 Wohlsen Way, Lancaster, PA 17603",http://www.gerhartcoffee.com/,Lancaster,lancaster,PA,accepted,
Wanderlust Coffees,wanderlustcoffees.com,"117 S West End Ave, Lancaster, PA 17603",http://wanderlustcoffees.com/,Lancaster,lancaster,PA,accepted,
Whiff Roasters,whiffroasters.com,"219 E Main St, Lititz, PA 17543",http://whiffroasters.com/,Lancaster,lancaster,PA,accepted,
Blind Bean Roasters,blindbeanroasters.com,"15 W Stiegel St, Manheim, PA 17545",https://www.blindbeanroasters.com/,Lancaster,lancaster,PA,accepted,
SonRise Coffee Company,sonrisecoffeecompany.com,"145 Field Crest Ln, Gordonville, PA 17529",http://sonrisecoffeecompany.com/,Lancaster,lancaster,PA,accepted,
Coffee Co - MillCreek,coffeecocafe.com,"2350 Lincoln Hwy E, Lancaster, PA 17602",https://www.coffeecocafe.com/,Lancaster,lancaster,PA,accepted,
The Roasted Rooster,kitchenkettle.com,"3529 Old Philadelphia Pike, Intercourse, PA 17534",http://www.kitchenkettle.com/members/theroastedrooster.asp,Lancaster,lancaster,PA,accepted,
Commons Company,commonscompany.com,"315 E Marion St, Lancaster, PA 17602",https://commonscompany.com/,Lancaster,lancaster,PA,accepted,
New Holland Coffee Co.,newhollandcoffee.com,"29 E King St Suite 003, Lancaster, PA 17602",https://www.newhollandcoffee.com/,Lancaster,lancaster,PA,accepted,
Prince Street Cafe,princestreetcafe.com,"15 N Prince St, Lancaster, PA 17603",http://www.princestreetcafe.com/,Lancaster,lancaster,PA,accepted,
"Stroopies, Inc. (Made at the Lancaster Sweet Shoppe)",stroopies.com,"141N N Duke St, Lancaster, PA 17602",http://www.stroopies.com/?utm_source=google-my-business&utm_medium=knowledge-panel&utm_campaign=website-link,Lancaster,lancaster,PA,accepted,
Firehouse Coffee,firehousecoffee.com,"15877 Kutztown Rd, Maxatawny, PA 19538",https://firehousecoffee.com/,Lancaster,lancaster,PA,accepted,
Cocalico Coffee Crafters,cocalicocoffeecrafters.com,"11 Long Ave, Ephrata, PA 17522",http://cocalicocoffeecrafters.com/,Lancaster,lancaster,PA,accepted,
Pullshot Coffee Roasters,pullshotcoffee.com,"34 W Philadelphia St, York, PA 17401",http://www.pullshotcoffee.com/,Lancaster,lancaster,PA,accepted,
Cleona Coffee Roasters,cleonacoffeeroasters.com,"700 W Main St Suite B, Annville, PA 17003",http://www.cleonacoffeeroasters.com/,Lancaster,lancaster,PA,accepted,
Madis Coffee Roasters,madiscoffee.com,"3527 Lancaster Ave, Philadelphia, PA 19104",http://madiscoffee.com/,Lancaster,lancaster,PA,accepted,
Hill Road Coffee Roasters,hillroadcoffeeroasters.com,"360 E Wyomissing Ave b, Mohnton, PA 19540",http://www.hillroadcoffeeroasters.com/,Lancaster,lancaster,PA,accepted,
Trolley Line Coffee,trolleylinecoffee.com,"44 W Brandt Blvd, Salunga, PA 17538",https://trolleylinecoffee.com/,Lancaster,lancaster,PA,accepted,
Lonely Monk Coffee Roasting,lonelymonkcoffeeroasting.com,"303 Herman Ave, Lemoyne, PA 17043",http://www.lonelymonkcoffeeroasting.com/,Lancaster,lancaster,PA,accepted,
Fat Puppy Coffee Roasters,fatpuppycoffee.com,"113 E Main Ave, Myerstown, PA 17067",http://www.fatpuppycoffee.com/,Lancaster,lancaster,PA,accepted,
Creekside Coffee Roasting Co.,creeksidecoffeeroasting.com,"2264 Baltimore Pike, Oxford, PA 19363",https://www.creeksidecoffeeroasting.com/,Lancaster,lancaster,PA,accepted,
Baristi Coffee Roasters,baristicoffeeroasters.com,"617 N 13th St, Allentown, PA 18102",http://www.baristicoffeeroasters.com/,Lancaster,lancaster,PA,accepted,
Greater Heights Coffee Roasters LLC,greaterheightscoffee.com,"55 Cherry Ln, Richfield, PA 17086",https://greaterheightscoffee.com/,Lancaster,york,PA,accepted,
The Hive Coffee House and Cafe,hivecoffeehouseandcafe.com,"3665 Bull Rd, York, PA 17408",http://hivecoffeehouseandcafe.com/,Lancaster,york,PA,accepted,
Bantam Coffee Roasters,bantamroasters.com,"82 Steinwehr Ave, Gettysburg, PA 17325",http://bantamroasters.com/,Lancaster,york,PA,accepted,
Joe StrEAT Cafe,joestreat.com,"1968 Carlisle Rd, West Manchester Township, PA 17408",http://www.joestreat.com/,Lancaster,york,PA,accepted,
North Edge Craft Coffee,northedgecoffee.com,"1222 Linden Ave, Erie, PA 16505",https://www.northedgecoffee.com/,Lancaster,york,PA,accepted,
Mill Creek Coffee Company,millcreekcoffeeco.com,"1222 Linden Ave, Erie, PA 16505",http://www.millcreekcoffeeco.com/,Lancaster,york,PA,accepted,
Fieldstone Coffee Roasters and Bistro,fieldstonecoffeeroasters.com,"4203 Durham Rd, Ottsville, PA 18942",https://fieldstonecoffeeroasters.com/,Lancaster,york,PA,accepted,
Elementary Coffee Co.,elementarycoffee.co,"256 North St, Harrisburg, PA 17101",http://elementarycoffee.co/,Lancaster,harrisburg,PA,accepted,
Little Amps Coffee,littleampscoffee.com,"133 State St, Harrisburg, PA 17101",http://littleampscoffee.com/,Lancaster,harrisburg,PA,accepted,
Independent Ground,independentground.com,"5926 Linglestown Rd, Harrisburg, PA 17112",https://www.independentground.com/,Lancaster,harrisburg,PA,accepted,
Good Ground Coffee Company,goodgroundcoffeecompany.org,"244 S 17th St, Camp Hill, PA 17011",http://www.goodgroundcoffeecompany.org/,Lancaster,harrisburg,PA,accepted,
The Table Harrisburg,thetablehbg.com,"3950 Tecport Dr, Harrisburg, PA 17111",http://www.thetablehbg.com/,Lancaster,harrisburg,PA,accepted,
one good woman,onegoodwoman.com,"1801 Market St, Camp Hill, PA 17011",http://www.onegoodwoman.com/,Lancaster,harrisburg,PA,accepted,
Shermans Valley Coffee Co.,shermansvalleycoffee.com,"751 Shermans Valley Rd, New Bloomfield, PA 17068",https://shermansvalleycoffee.com/,Lancaster,harrisburg,PA,accepted,
Appalachian Coffee Roasters,acroasters.com,"303 Beech St, Hollidaysburg, PA 16694",https://www.acroasters.com/,Lancaster,harrisburg,PA,accepted,
Appalachian Mountain Coffee,cirruslyfreshcoffee.com,"594 Grubbs Church Rd, Port Trevorton, PA 17864",http://cirruslyfreshcoffee.com/,Lancaster,harrisburg,PA,accepted,
Steel Cup Coffee Roasters,steelcupcoffee.com,"507 10th St, New Kensington, PA 15068",https://steelcupcoffee.com/,Lancaster,harrisburg,PA,accepted,
Tioga Rise Coffee,tiogarise.com,"103 S Center St, Fredericksburg, PA 17026",https://tiogarise.com/,Lancaster,harrisburg,PA,accepted,
IV Coffee Co.,ivcoffeeco.com,"100 N 3rd St, Sunbury, PA 17801",http://www.ivcoffeeco.com/,Lancaster,harrisburg,PA,accepted,
Twin Valley Coffee: Shady Maple Farm Market Location,twinvalleycoffee.com,"1324 Main St, East Earl, PA 17519",http://www.twinvalleycoffee.com/,Lancaster,harrisburg,PA,accepted,
Ox Coffee,oxcoffee.com,"616 S 3rd St, Philadelphia, PA 19147",http://oxcoffee.com/,Lancaster,harrisburg,PA,accepted,
Càphê Roasters,capheroasters.com,"3400 J St G1, Philadelphia, PA 19134",http://capheroasters.com/,Lancaster,harrisburg,PA,accepted,
Gnosis Coffee Roasters,gnosiscoffee.com,"654 Pheasant Ridge Rd, Lewisburg, PA 17837",https://gnosiscoffee.com/,Lancaster,harrisburg,PA,accepted,
Omega Coffee Bar,omegacoffeecollective.com,"251 Grant St, Chambersburg, PA 17201",https://omegacoffeecollective.com/,Lancaster,harrisburg,PA,accepted,
Greencastle Coffee Roasters,greencastlecoffee.com,"42 E Baltimore St, Greencastle, PA 17225",http://www.greencastlecoffee.com/,Lancaster,harrisburg,PA,accepted,
Bason Coffee,basoncoffee.com,"453 Mill St, Danville, PA 17821",http://www.basoncoffee.com/,Lancaster,harrisburg,PA,accepted,
Cafe Gourmino,cafegourmino.com,"306 Westtown Rd Suite I, West Chester, PA 19380",https://www.cafegourmino.com/,Lancaster,harrisburg,PA,accepted,
Toasted and Roasted,toastedandroasted.com,"92 E Broad St, Bethlehem, PA 18018",http://www.toastedandroasted.com/,Lancaster,reading,PA,accepted,
Sunny Sky Products,sunnyskyproducts.com,"48 Quarry Rd, Douglassville, PA 19518",http://www.sunnyskyproducts.com/,Lancaster,reading,PA,accepted,
East Indies Coffee & Tea Co,eastindies.com,"7 Keystone Dr, Lebanon, PA 17042",http://www.eastindies.com/,Lancaster,lebanon,PA,accepted,
Kitty Town Coffee,kittytowncoffee.com,"256 N Lincoln Ave, Lebanon, PA 17046",https://www.kittytowncoffee.com/pages/contact-us,Lancaster,lebanon,PA,accepted,
Ancestor Coffeehouse & Crêperie,ancestorcoffeehouse.com,"119 Springwood Dr Suite 500, Lebanon, PA 17042",http://ancestorcoffeehouse.com/,Lancaster,lebanon,PA,accepted,
Ebru Coffee Roastery,ebrucoffeeco.com,"2808 Egypt Rd, Audubon, PA 19403",http://www.ebrucoffeeco.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,Lancaster,lebanon,PA,accepted,
Redstart Roasters,redstartroasters.com,"224 N Euclid Ave Suite 200, Pittsburgh, PA 15206",https://redstartroasters.com/,Lancaster,lebanon,PA,accepted,
S. Clyde Weaver,sclydeweaver.com,"5253 Main St, East Petersburg, PA 17520",https://sclydeweaver.com/our-locations/retail-store-cafe/?utm_source=localfx&utm_medium=organic&utm_campaign=localfx&utm_content=east-petersburg,Lancaster,lebanon,PA,accepted,
Rock Falls Coffee Company,rockfallscoffee.com,"459 Franklin St, Slippery Rock, PA 16057",https://www.rockfallscoffee.com/,Lancaster,ephrata,PA,accepted,
De Fer Coffee & Tea,defer.coffee,"2002 Smallman St, Pittsburgh, PA 15222",https://www.defer.coffee/strip-district?utm_source=gbp_profile&utm_medium=organic&utm_campaign=gbp,Lancaster,ephrata,PA,accepted,
Homestead Coffee Roasters,homesteadcoffee.com,"1650 Bridgeton Hill Rd, Upper Black Eddy, PA 18972",http://www.homesteadcoffee.com/,Lancaster,ephrata,PA,accepted,
"The Coffee Scoop, LLC",freshcoffeescoop.com,"5841 Bradshaw Rd, Pipersville, PA 18947",https://www.freshcoffeescoop.com/,Lancaster,millersville,PA,accepted,
The Coffee Barn,the-coffee-barn.squarespace.com,"201 Skiles Rd, Parkesburg, PA 19365",https://the-coffee-barn.squarespace.com/,Lancaster,millersville,PA,accepted,
Top Java Coffee Roasters,topjavacoffee.com,"For Mail Only - In person at Phoenixville Farmers' Market only, 22 Mill Rd, Phoenixville, PA 19460",https://www.topjavacoffee.com/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=12960957195375465028,Lancaster,millersville,PA,accepted,
O'Neill Coffee Co,oneillcoffee.com,"14 Fair St, West Middlesex, PA 16159",https://www.oneillcoffee.com/,Lancaster,millersville,PA,accepted,
Jura Hospitality Center,shopjura.com,"134 Shellyland Rd Building 6A, Manheim, PA 17545",http://www.shopjura.com/,Lancaster,millersville,PA,accepted,
Alabaster Coffee Roaster & Tea Co. - Roasterie + Lab,alabastercoffee.com,"157 E Church St, Williamsport, PA 17701",http://alabastercoffee.com/shop,Lancaster,columbia,PA,accepted,
Turks Head Cafe,turksheadcoffee.com,"111 N Church St, West Chester, PA 19380",https://turksheadcoffee.com/,Lancaster,columbia,PA,accepted,
Dark Side Coffee Roasters,darksidecoffeeroasters.com,"711 Forever Ln, Ligonier, PA 15658",http://darksidecoffeeroasters.com/,Lancaster,columbia,PA,accepted,
19 Coffee,19coffee.com,"5171 Brownsville Rd, Pittsburgh, PA 15236",http://19coffee.com/,Lancaster,columbia,PA,accepted,
The Head Nut,theheadnut.com,"2408 Haverford Rd, Ardmore, PA 19003",http://www.theheadnut.com/,Lancaster,columbia,PA,accepted,
Elixr Coffee Roasters,elixrcoffee.com,"207 S Sydenham St, Philadelphia, PA 19102",http://www.elixrcoffee.com/,Lancaster,columbia,PA,accepted,
Lenca Coffee Roasters,lencacoffeeroasters.com,"11973 Buchanan Trail E, Waynesboro, PA 17268",https://lencacoffeeroasters.com/,Lancaster,columbia,PA,accepted,
Little Goat Coffee Roasting Co.,littlegoatcoffeeroasting.com,"16 Haines St, Newark, DE 19711",http://www.littlegoatcoffeeroasting.com/,Lancaster,lancaster,PA,rejected,wrong_region
